SiO2,Al2O3,CaO,MgO,SrO,B2O3,Sb2O3,YoungModulus,Density293K,CTEbelowTg,Tstrain,Tsoft
0.6675332466753325,0.0907909209079092,0.1650834916508349,0.0765923407659234,0.0,0.0,0.0,,2.54373393535614,,,
0.6535000000000001,0.0889,0.1077,0.1499,0.0,0.0,0.0,,2.548709976673126,,,
0.64,0.087,0.0528,0.2202,0.0,0.0,0.0,,2.537368552514485,,,
0.9653,0.0,0.0,0.0,0.0,0.0347,0.0,66.0,2.1587151029625455,,,
0.4742,0.1115,0.3361,0.0782,0.0,0.0,0.0,,2.7790382258097335,,,
0.4982,0.1065,0.3203,0.075,0.0,0.0,0.0,,2.7513501938184106,,,
0.5165483451654834,0.1022897710228977,0.3091690830916908,0.071992800719928,0.0,0.0,0.0,,2.7498935886224114,,,
0.5567,0.0942,0.2834,0.0657,0.0,0.0,0.0,,2.689176694552104,,,
0.4416558344165583,0.1732826717328267,0.3127687231276872,0.0722927707229277,0.0,0.0,0.0,,2.7845263581275943,,,
0.4172,0.2184,0.2949,0.0695,0.0,0.0,0.0,,2.754300786773364,,,
0.5188,0.0755,0.0,0.4057,0.0,0.0,0.0,,2.701090042591095,,,
0.5253,0.1012,0.0,0.3735,0.0,0.0,0.0,,2.673660063743591,,,
0.5287,0.1147,0.0,0.3566,0.0,0.0,0.0,,2.6664600729942323,,,
0.5513,0.2053,0.0,0.2434,0.0,0.0,0.0,,2.6540491914749147,,,
0.4558455845584558,0.1225122512251225,0.0,0.4216421642164216,0.0,0.0,0.0,,2.7506999802589416,,,
0.5202,0.1869,0.0,0.2929,0.0,0.0,0.0,,2.6766000509262087,,,
0.5434,0.2101,0.0,0.2465,0.0,0.0,0.0,,2.637206704616547,,,
0.5495,0.2161,0.0,0.2344,0.0,0.0,0.0,,2.654829196929932,,,
0.65,0.0,0.35,0.0,0.0,0.0,0.0,,2.680000066757202,,,
0.6,0.0,0.4,0.0,0.0,0.0,0.0,,2.789999961853028,,,
0.55,0.0,0.45,0.0,0.0,0.0,0.0,,2.8499999046325684,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.200000047683716,6e-07,,
0.4429,0.0,0.5571,0.0,0.0,0.0,0.0,,2.935022829844495,,,
0.4997999999999999,0.0,0.5002,0.0,0.0,0.0,0.0,,2.895919794535317,,,
0.5428999999999999,0.0,0.4571,0.0,0.0,0.0,0.0,,2.8484008584665874,,,
0.5832999999999999,0.0,0.4167,0.0,0.0,0.0,0.0,,2.7959798852479647,,,
0.6138,0.0,0.3862,0.0,0.0,0.0,0.0,,2.6849736070632932,,,
0.4911999999999999,0.0,0.0,0.5088,0.0,0.0,0.0,,2.746407966693242,,,
0.5225,0.0,0.0,0.4775,0.0,0.0,0.0,,2.7308800232410433,,,
0.5439,0.0,0.0,0.4561,0.0,0.0,0.0,,2.6880100393295288,,,
0.5329999999999999,0.0,0.467,0.0,0.0,0.0,0.0,,2.860280749207451,,,
0.483,0.0,0.517,0.0,0.0,0.0,0.0,,2.915334248344103,,,
0.414,0.0,0.586,0.0,0.0,0.0,0.0,,2.956520025730133,,,
0.385,0.0,0.615,0.0,0.0,0.0,0.0,,2.976234799351011,,,
0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.8423463666594397,,,
0.02,0.0,0.0,0.0,0.0,0.98,0.0,,1.8423463666594397,,,
0.6934,0.1524,0.0,0.1542,0.0,0.0,0.0,,2.4896180052757266,,,
0.7302,0.1341,0.0,0.1357,0.0,0.0,0.0,,2.485049982070923,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.20199990272522,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.204337035090928,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9000015258789,2.204337035090928,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69999694824219,2.20199990272522,4.0999999046325683e-07,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.204337035090928,,,
0.2242,0.2138,0.4804,0.0816,0.0,0.0,0.0,,2.902283342679342,,,
0.2257,0.2097,0.4836,0.081,0.0,0.0,0.0,,2.8944600129127505,,,
0.2106789321067893,0.2165783421657834,0.4515548445155484,0.1211878812118788,0.0,0.0,0.0,,2.9072800052165984,,,
0.2167,0.2207,0.4643,0.0983,0.0,0.0,0.0,,2.9013566795984906,,,
0.2102,0.2531,0.4503999999999999,0.0863,0.0,0.0,0.0,,2.904690009355545,,,
0.2181,0.2307999999999999,0.4675,0.0836,0.0,0.0,0.0,,2.898206679026286,,,
0.3811,0.1675,0.4046,0.0467999999999999,0.0,0.0,0.0,,2.879679986834526,,,
0.3483651634836516,0.1656834316568343,0.4470552944705529,0.0388961103889611,0.0,0.0,0.0,,2.8845300426369618,,,
0.3075,0.1652,0.4887,0.0386,0.0,0.0,0.0,,2.882480010986328,,,
0.4844,0.1702,0.2903,0.0550999999999999,0.0,0.0,0.0,,2.713089228800365,,,
0.4281,0.1694999999999999,0.3477,0.0547,0.0,0.0,0.0,,2.843366905331612,,,
0.4136999999999999,0.1873999999999999,0.2434,0.1555,0.0,0.0,0.0,,2.8439667790003154,,,
0.3751624837516248,0.1702829717028297,0.3923607639236076,0.0621937806219378,0.0,0.0,0.0,,2.8741938923597337,,,
0.2922,0.1773999999999999,0.4229,0.1075,0.0,0.0,0.0,,2.899210003256798,,,
0.4571,0.1796,0.2537,0.1096,0.0,0.0,0.0,,2.7430390396941275,,,
0.478,0.1729,0.2782,0.0709,0.0,0.0,0.0,,2.7277924831821805,,,
0.4428442844284428,0.1808180818081808,0.2591259125912591,0.1172117211721172,0.0,0.0,0.0,,2.7637480188920387,,,
0.4282999999999999,0.1834,0.2556,0.1326999999999999,0.0,0.0,0.0,,2.783726252295754,,,
0.4525,0.174,0.2951,0.0784,0.0,0.0,0.0,,2.7658544981593183,,,
0.4174417441744174,0.1819181918191819,0.2759275927592759,0.1247124712471247,0.0,0.0,0.0,,2.7774646206877445,,,
0.4276427642764276,0.1723172317231723,0.3297329732973297,0.0703070307030703,0.0,0.0,0.0,,2.8051730148792267,,,
0.4058,0.1692,0.3703,0.0547,0.0,0.0,0.0,,2.8616337430477143,,,
0.3942,0.1718,0.3638,0.0702,0.0,0.0,0.0,,2.8690002127091088,,,
0.3917391739173917,0.1704170417041704,0.3754375437543754,0.0624062406240624,0.0,0.0,0.0,,2.86733582564195,,,
0.4036,0.1664,0.391,0.039,0.0,0.0,0.0,,2.8643441522121424,,,
0.392,0.169,0.3844,0.0546,0.0,0.0,0.0,,2.86246200633049,,,
0.3835,0.1703,0.384,0.0622,0.0,0.0,0.0,,2.869803897023201,,,
0.3953,0.1663,0.3994,0.039,0.0,0.0,0.0,,2.878749980727831,,,
0.3867,0.1676,0.3989,0.0467999999999999,0.0,0.0,0.0,,2.877762483755747,,,
0.3954999999999999,0.1649,0.4084,0.0312,0.0,0.0,0.0,,2.8775049859285353,,,
0.335,0.0576999999999999,0.0902999999999999,0.517,0.0,0.0,0.0,,2.7999029905398687,,,
0.3252,0.052,0.0803999999999999,0.5424,0.0,0.0,0.0,,2.7973529905875525,,,
0.419041904190419,0.1104110411041104,0.1777177717771777,0.2928292829282928,0.0,0.0,0.0,,2.82878773411115,,,
0.4664999999999999,0.1474,0.2312999999999999,0.1548,0.0,0.0,0.0,,2.8011500497800963,,,
0.4604,0.1531,0.2305,0.156,0.0,0.0,0.0,,2.8177187572802813,,,
0.4648464846484648,0.1607160716071607,0.2381238123812381,0.1363136313631363,0.0,0.0,0.0,,2.7593333016350154,,,
0.4423,0.1659,0.226,0.1658,0.0,0.0,0.0,,2.829105728878352,,,
0.4724,0.1419,0.2319999999999999,0.1537,0.0,0.0,0.0,,2.7965219789487974,,,
0.495,0.1586,0.2652,0.0812,0.0,0.0,0.0,,2.692033972740173,,,
0.4813,0.1543,0.2579,0.1065,0.0,0.0,0.0,,2.7237963688373568,,,
0.4654,0.1536,0.2494,0.1316,0.0,0.0,0.0,,2.7599520764464422,,,
0.4526452645264526,0.1495149514951495,0.2425242524252425,0.1553155315531553,0.0,0.0,0.0,,2.8239918855854445,,,
0.4472447244724472,0.1563156315631563,0.2395239523952395,0.1569156915691569,0.0,0.0,0.0,,2.8320504853332436,,,
0.4243,0.1846999999999999,0.2273,0.1637,0.0,0.0,0.0,,2.8407852862837677,,,
0.3256,0.0501999999999999,0.0914,0.5328,0.0,0.0,0.0,,2.797442991216977,,,
0.3117311731173117,0.0496049604960496,0.0902090209020902,0.5484548454845485,0.0,0.0,0.0,,2.79544299074014,,,
